,0
1427,0.02902820249
1428,0.0464920769974
1429,0.055224014251
1430,0.0115643279826
1431,0.02902820249
1432,0.119414730823
1433,0.101950856315
1434,0.256058571086
1435,0.256058571086
1436,0.238594696579
1437,0.0408272955395
1438,0.0233634210322
1439,0.0028323907289
1440,0.00589954652479
1441,0.0115643279826
1442,0.0320953582859
1443,0.0320953582859
1444,0.0028323907289
1445,0.0115643279826
1446,0.0320953582859
1447,0.0408272955395
1448,0.0320953582859
1449,0.00589954652479
1450,0.00589954652479
1451,0.0464920769974
1452,0.0582911700469
1453,0.02902820249
1454,0.387037629891
1455,0.0420994095399
1456,0.0877522860751
1457,0.0583369188376
1458,0.131381521294
1459,0.0857286447587
1460,0.0512299848469
1461,0.069491135461
1462,0.0147076836188
1463,0.00557710831172
1464,0.0147076836188
1465,0.0147076836188
1466,0.0309451929165
1467,0.0238382589258
1468,0.0309451929165
1469,0.0309451929165
1470,0.277470726207
1471,0.0238382589258
1472,0.0583369188376
1473,0.0786217107681
1474,0.2683401509
1475,0.151666313224
1476,0.2683401509
1477,0.151666313224
1478,0.0126840423024
1479,0.11312037068
1480,0.124274587303
1481,0.11312037068
1482,0.0218146176094
1483,0.103989795373
1484,0.0147076836188
1485,0.00355346699533
1486,0.0147076836188
1487,0.0877522860751
1488,0.124274587303
1489,0.069491135461
1490,0.0126840423024
1491,0.124274587303
1492,0.069491135461
1493,0.0674674941446
1494,0.0512299848469
1495,0.00355346699533
1496,0.0674674941446
1497,0.00557710831172
1498,0.0329688342329
1499,0.00557710831172
1500,0.0492063435306
1501,0.0765980694517
1502,0.0309451929165
1503,0.069491135461
1504,0.0492063435306
1505,0.0238382589258
1506,0.0147076836188
1507,0.0492063435306
1508,0.0126840423024
1509,0.0857286447587
1510,0.0512299848469
1511,0.0126840423024
1512,0.0512299848469
1513,0.0512299848469
1514,0.00557710831172
1515,0.00557710831172
1516,0.0786217107681
1517,0.0420994095399
1518,0.0400757682235
1519,0.0329688342329
1520,0.0420994095399
1521,0.00557710831172
1522,0.0786217107681
1523,0.0147076836188
1524,0.0877522860751
1525,0.0238382589258
1526,0.0147076836188
1527,0.0126840423024
1528,0.0857286447587
1529,0.0126840423024
1530,0.0329688342329
1531,0.0786217107681
1532,0.0218146176094
1533,0.0948592200658
1534,0.0329688342329
1535,0.00355346699533
1536,0.0786217107681
1537,0.142535737917
1538,0.069491135461
1539,0.0218146176094
1540,0.069491135461
1541,0.0400757682235
1542,0.0238382589258
1543,0.377907054584
1544,0.131381521294
1545,0.0420994095399
1546,0.00355346699533
1547,0.060360560154
1548,0.387037629891
1549,0.309640369617
1550,0.27094173948
1551,0.27094173948
1552,0.167745392448
1553,0.296740826238
1554,0.206444022585
1555,0.258042196101
1556,0.206444022585
1557,0.206444022585
1558,0.245142652722
1559,0.361238543133
1560,0.361238543133
1561,0.361238543133
1562,0.283841282859
1563,0.283841282859
1564,0.283841282859
1565,0.219343565964
1566,0.219343565964
1567,0.283841282859
1568,0.258042196101
1569,0.154845849069
1570,0.180644935827
1571,0.180644935827
1572,0.296740826238
1573,0.129046762311
1574,0.0774485887954
1575,0.322539912996
1576,0.387037629891
1577,0.207781986206
1578,0.290515360215
1579,0.207781986206
1580,0.373248734223
1581,0.207781986206
1582,0.193993090538
1583,0.207781986206
1584,0.276726464547
1585,0.345670942887
1586,0.387037629891
1587,0.185662884474
1588,0.387037629891
1589,0.356513588832
1590,0.310727527244
1591,0.173369342479
1592,0.310727527244
1593,0.387037629891
1594,0.370514746429
1595,0.320946096041
1596,0.387037629891
1597,0.369653014507
1598,0.387037629891
