,0,1,2,3,4,5,6,7,8,9,10,11
536,5,8,6,1,1,3,3,1,3,1,4,5
537,4,3,6,1,1,3,1,1,5,2,5,6
538,2,2,1,2,1,3,3,4,6,5,3,7
539,2,4,5,2,1,3,1,6,6,5,1,5
540,3,8,6,1,1,4,3,6,1,5,4,5
541,3,4,1,2,1,3,1,6,6,5,5,6
542,3,1,6,1,1,3,1,3,6,1,2,5
543,2,1,6,1,1,1,5,6,3,5,5,6
544,7,5,5,1,1,3,1,4,3,2,4,6
545,3,4,1,1,1,2,2,1,3,1,4,5
546,1,8,6,1,1,3,1,1,2,2,4,6
547,5,5,1,1,1,3,1,6,1,2,5,6
548,2,2,1,1,1,4,5,6,6,2,7,6
549,3,4,1,1,3,3,1,1,1,5,4,6
550,1,4,4,1,1,3,1,3,5,1,4,6
551,3,2,6,1,1,1,3,1,6,5,2,6
552,3,4,6,1,1,1,3,1,6,5,2,6
553,6,7,6,1,1,2,2,5,4,5,1,5
554,7,1,1,2,1,3,1,4,3,5,5,5
555,7,1,1,2,1,3,1,4,3,5,5,5
556,5,4,1,2,1,3,1,6,3,1,1,6
557,7,1,1,2,1,3,1,4,3,5,5,5
558,5,4,1,2,1,3,1,6,3,1,1,6
559,2,4,1,2,1,3,3,4,1,5,3,6
560,2,8,1,1,1,3,1,6,6,1,1,5
561,3,2,1,1,1,4,6,1,1,1,4,5
562,3,4,1,1,1,2,2,1,3,5,4,5
563,4,5,1,1,1,4,5,1,1,5,7,6
564,2,4,1,2,1,3,3,4,1,5,3,6
565,2,8,1,1,1,3,1,6,6,1,1,5
566,3,1,6,1,3,3,1,6,1,1,4,6
567,3,1,6,1,3,3,1,6,1,1,4,6
568,5,4,1,1,3,3,1,6,1,2,5,6
569,6,2,6,1,1,1,3,2,2,1,1,6
570,2,2,1,1,1,3,3,6,1,2,5,6
571,6,2,6,1,1,1,3,2,2,1,1,6
572,5,5,1,1,1,3,1,1,6,5,7,5
573,5,8,1,1,1,1,3,6,1,1,4,4
574,5,2,1,1,1,4,5,6,6,5,2,6
575,2,5,1,1,1,4,3,6,6,2,7,6
576,5,4,6,1,1,3,1,1,5,1,2,4
577,3,2,1,1,1,1,2,1,1,1,4,5
578,3,4,1,1,1,1,2,1,1,1,2,5
579,5,5,1,1,1,1,3,1,6,1,2,6
580,2,4,1,1,1,3,1,6,6,1,4,5
581,2,4,1,1,1,3,1,6,6,1,4,5
582,2,4,1,1,1,3,1,6,6,1,4,5
583,2,5,1,1,1,3,1,1,3,5,2,7
584,2,5,1,1,1,5,2,6,1,2,5,7
585,4,4,6,1,1,3,3,1,2,5,4,6
586,5,5,1,1,1,1,3,6,6,4,5,7
587,1,1,6,1,1,1,2,3,1,1,4,5
588,6,2,6,1,1,1,3,5,4,5,6,8
589,5,5,1,1,1,3,1,1,3,5,7,7
590,3,4,1,1,1,4,5,6,5,1,2,5
591,1,2,1,1,1,4,6,5,6,1,1,6
592,3,4,1,1,1,4,5,6,5,1,2,5
593,5,4,8,1,1,3,3,6,1,1,4,5
594,4,1,6,1,1,4,3,1,5,1,4,5
595,3,8,7,2,1,2,2,6,1,1,4,5
596,2,2,1,1,1,3,1,6,3,1,4,6
597,2,8,8,1,1,3,1,1,3,5,2,6
598,4,8,6,1,1,3,3,3,6,1,2,6
599,2,8,1,1,1,1,1,6,3,5,4,6
600,4,7,3,1,1,3,1,3,1,1,2,4
601,7,4,8,1,1,1,3,4,3,1,4,6
602,4,3,4,1,1,3,1,1,1,1,4,5
603,7,4,8,1,1,1,3,4,3,1,4,6
604,4,8,2,1,1,1,5,1,6,5,4,6
605,4,8,2,1,1,3,1,1,1,1,4,6
606,3,2,1,2,1,3,1,1,5,2,3,7
607,3,4,7,1,1,4,5,1,1,1,7,6
608,5,1,7,2,1,1,5,4,1,5,7,6
609,6,2,6,1,1,1,3,2,2,1,3,6
610,3,5,8,1,1,4,5,1,5,1,4,5
611,7,2,8,1,1,3,1,4,3,1,4,5
612,1,1,4,1,1,1,1,3,1,1,2,6
613,4,2,7,1,1,3,1,3,1,5,2,5
614,3,3,6,1,3,3,2,3,3,4,7,6
615,3,8,1,1,1,4,5,6,2,1,2,5
616,3,8,1,1,1,4,5,6,2,1,2,5
617,2,5,1,1,1,1,1,1,3,2,2,6
618,2,4,1,1,1,3,1,4,6,5,7,5
619,2,2,7,1,1,3,1,6,3,2,4,5
620,4,4,6,1,1,1,2,1,1,5,4,5
621,4,8,6,1,1,1,2,1,1,5,4,5
622,5,8,6,1,1,3,3,1,6,1,4,5
623,4,4,6,1,1,4,3,1,2,2,3,6
624,1,1,4,2,1,4,5,6,2,5,7,5
625,1,1,4,2,1,4,5,6,2,5,7,5
626,3,8,3,1,1,3,1,6,5,1,4,5
627,3,8,3,1,1,3,1,6,5,1,4,5
628,3,4,6,1,1,3,3,1,1,1,4,6
629,4,1,6,1,1,4,2,3,6,5,4,5
630,3,4,6,1,1,3,3,1,1,1,4,6
631,5,5,8,1,1,3,1,6,1,5,4,5
632,4,2,2,1,1,4,3,3,1,1,7,6
633,5,7,6,1,1,1,2,4,5,5,1,4
634,4,2,6,1,1,5,2,3,1,1,4,5
635,3,3,4,1,1,4,3,2,1,1,2,5
636,3,3,3,1,1,2,6,1,1,1,4,5
637,3,3,3,1,1,2,6,1,1,1,4,5
638,4,7,2,1,3,3,1,3,5,5,7,7
639,3,5,3,1,1,4,5,3,6,4,7,6
640,5,4,1,1,1,1,3,6,5,5,4,5
641,3,8,1,1,1,4,5,6,2,5,4,5
642,5,4,1,1,1,1,3,6,5,5,4,5
643,3,8,1,1,1,4,5,6,2,5,4,5
644,5,4,1,1,1,1,3,6,5,5,4,5
645,4,1,2,2,1,3,1,1,5,5,7,7
646,1,1,4,1,1,3,1,1,5,5,7,5
647,4,3,4,1,1,3,1,3,1,1,5,4
648,3,4,3,1,1,3,1,3,5,5,1,7
649,1,2,3,2,1,4,6,2,6,1,1,6
650,5,2,7,1,1,3,3,6,3,1,4,5
651,5,3,6,1,1,2,6,4,5,5,1,5
652,7,2,5,2,1,4,5,1,3,2,6,5
653,3,5,8,1,1,3,3,1,6,1,3,6
654,3,4,1,1,1,3,1,1,3,1,4,5
655,5,8,6,1,1,4,5,6,6,5,4,5
656,5,2,7,1,1,3,3,6,3,1,4,5
657,2,4,8,1,1,4,3,1,3,5,7,7
658,1,4,2,1,1,3,1,1,1,2,4,6
659,1,3,4,2,1,3,1,3,5,1,5,4
660,1,4,2,1,1,3,1,1,1,2,4,6
661,1,2,3,1,1,1,3,1,1,5,4,5
662,1,8,4,1,1,3,1,1,5,5,4,6
663,5,5,1,1,1,3,1,1,3,2,7,6
664,2,2,8,1,1,1,5,6,3,5,7,5
665,3,8,2,1,1,4,3,1,6,1,2,5
666,4,4,7,1,3,3,1,1,6,1,4,6
667,2,2,1,1,1,3,1,6,3,5,4,6
668,5,1,7,1,1,1,3,3,6,1,5,5
669,2,2,1,1,1,3,1,6,3,5,4,6
670,1,2,6,1,1,2,3,3,1,1,2,5
671,4,1,6,1,1,3,1,3,6,1,4,5
672,5,6,3,1,1,2,6,1,6,1,4,5
673,4,1,6,1,1,3,1,3,6,1,4,5
674,5,2,7,1,1,3,1,1,3,5,4,6
675,3,2,7,1,1,1,3,1,1,5,7,5
676,5,2,7,1,1,3,1,1,3,5,4,6
677,3,3,2,1,1,1,3,1,5,1,2,5
678,4,3,2,1,1,5,2,1,2,1,2,5
679,5,5,1,1,1,4,3,1,6,1,4,5
680,7,2,8,1,1,1,3,6,3,1,4,5
681,4,4,6,1,1,1,1,3,6,1,7,6
682,4,4,3,1,1,2,5,1,5,1,2,5
683,4,3,6,1,1,3,1,3,5,1,1,5
684,5,7,3,1,1,2,6,1,1,1,4,5
685,4,3,6,1,1,3,1,3,5,1,1,5
686,1,1,6,1,1,1,3,3,2,1,4,5
687,3,1,6,1,1,1,3,6,1,1,2,5
688,4,1,4,1,1,3,1,3,5,1,4,5
689,4,2,1,1,3,3,1,1,1,4,4,5
690,1,6,4,2,1,3,1,3,4,1,5,3
691,3,7,6,1,1,1,2,6,2,1,2,5
692,3,4,1,1,2,1,5,1,3,4,4,5
693,3,4,3,1,1,4,6,1,1,5,4,5
694,3,4,3,1,1,4,6,1,1,5,4,5
695,6,4,4,1,1,1,3,5,4,5,6,6
696,1,1,4,1,1,3,1,1,2,5,4,6
697,1,1,4,1,1,3,1,1,2,5,4,6
698,3,8,3,1,1,1,5,6,1,1,2,5
699,2,2,8,1,1,3,1,6,6,5,5,6
700,5,7,7,1,1,4,2,1,3,1,7,6
701,1,1,4,1,1,3,1,1,2,5,4,6
702,1,1,4,1,1,3,1,3,2,5,4,6
703,1,2,1,1,1,4,2,1,1,5,4,4
704,3,3,4,1,1,3,1,1,1,1,2,4
705,4,7,2,2,1,1,5,6,5,1,2,5
706,1,3,2,1,1,3,1,2,5,1,2,5
707,1,4,6,1,1,1,3,3,5,1,7,5
708,4,4,2,1,1,1,3,3,5,5,1,6
709,5,5,1,1,1,1,3,1,1,5,2,6
710,5,7,7,1,1,4,2,1,3,1,7,5
711,3,8,3,1,1,1,2,6,5,5,4,5
712,3,1,4,1,1,1,3,6,5,1,4,5
713,4,2,7,1,1,3,3,1,5,1,4,5
714,5,1,3,1,1,4,5,1,1,1,2,5
715,1,4,6,1,1,1,3,3,1,1,4,6
716,4,2,7,1,1,3,3,1,5,1,4,5
717,4,4,2,1,1,1,3,3,6,1,2,5
718,4,8,4,1,1,3,1,1,6,1,4,5
719,1,1,4,2,1,1,3,1,2,1,4,5
720,4,8,4,1,1,3,1,1,6,1,4,5
721,3,4,6,1,1,2,2,1,3,1,4,5
722,4,2,2,1,1,1,3,3,6,1,2,5
723,1,5,3,1,1,2,6,3,3,3,4,5
724,1,7,2,1,1,3,1,3,2,1,1,4
725,3,1,6,1,1,3,1,1,1,1,7,5
726,4,1,2,1,1,1,3,6,5,5,5,6
727,6,8,4,1,1,3,1,3,2,5,4,5
728,6,8,4,1,1,3,1,3,2,5,4,5
729,6,3,4,1,1,4,5,2,4,1,3,6
730,3,8,5,1,2,1,3,1,6,5,4,5
731,3,3,2,1,1,3,1,6,2,1,1,5
732,1,3,4,1,1,3,1,3,5,1,4,5
733,1,4,3,1,1,1,5,1,2,1,4,5
734,4,8,6,1,1,3,3,6,2,5,4,5
735,4,7,2,1,1,1,1,3,1,1,4,5
736,4,7,2,1,1,1,1,3,1,1,4,5
737,4,8,4,1,1,1,5,6,2,5,4,6
738,3,4,6,1,1,4,2,1,3,1,4,5
739,3,1,4,1,1,1,3,6,5,1,4,5
740,4,3,3,2,1,1,1,3,2,5,1,6
741,3,4,6,1,1,4,6,1,6,1,4,5
742,1,8,4,1,1,3,1,1,2,5,4,5
743,2,2,8,1,1,4,2,6,6,1,2,5
744,5,2,8,1,1,4,2,6,6,1,4,5
745,1,4,6,1,1,1,1,1,2,5,4,6
746,4,2,7,1,1,1,5,1,1,1,4,6
747,3,5,7,1,1,1,5,1,1,1,4,5
748,1,4,6,1,1,1,3,1,2,5,4,6
749,1,4,6,1,1,1,1,1,2,5,4,6
750,4,1,2,1,1,1,3,1,1,1,4,5
751,4,1,2,1,1,1,3,1,1,1,4,5
752,4,4,2,1,1,4,5,1,5,5,4,5
753,4,1,2,1,1,1,3,1,1,1,4,5
754,4,4,5,1,2,1,3,3,3,4,4,6
755,4,7,2,1,1,4,3,2,2,1,5,6
756,6,7,4,1,1,1,3,2,4,1,1,6
757,4,3,4,1,1,3,3,3,1,1,2,5
758,4,3,4,1,1,3,3,3,1,1,2,5
759,3,2,6,1,1,2,2,1,6,1,4,5
760,3,8,6,1,1,3,2,1,1,1,2,5
761,3,1,6,1,1,3,3,1,1,1,4,5
762,3,1,4,1,1,3,1,3,1,1,2,6
763,3,1,6,1,1,3,3,1,1,1,4,5
764,3,1,2,1,1,1,3,6,1,1,4,6
765,3,1,2,1,1,1,3,6,1,1,4,6
766,3,8,6,1,1,1,5,1,6,1,4,5
767,1,8,3,1,1,1,2,6,2,5,4,5
768,1,8,4,1,1,4,2,1,2,1,2,6
769,4,1,4,1,1,3,3,3,5,1,4,5
770,1,8,4,1,1,4,2,1,2,1,2,6
771,3,1,6,1,1,4,6,1,1,1,4,5
772,3,8,3,1,1,4,6,1,1,1,4,5
773,4,2,3,1,3,3,3,1,1,2,4,6
774,4,2,3,1,3,3,3,1,1,2,4,6
775,1,7,4,1,1,3,1,3,5,1,2,5
776,1,3,6,1,3,3,3,3,5,1,7,6
777,1,8,6,1,3,3,1,3,5,1,7,6
778,4,2,3,1,1,3,3,1,5,5,7,5
779,1,4,4,1,1,4,2,1,2,1,2,5
780,1,8,4,1,3,1,3,3,1,1,4,6
781,1,4,2,1,1,3,3,1,4,5,2,5
782,3,3,4,1,1,4,2,1,5,1,2,5
783,1,4,2,1,1,3,3,1,4,5,2,5
784,1,8,4,1,1,4,2,1,2,1,2,5
785,5,2,7,1,1,1,5,1,6,1,4,5
786,5,2,7,1,1,1,5,1,6,1,4,5
787,5,8,6,1,1,1,5,6,6,1,7,6
788,5,8,6,1,1,1,5,6,6,1,7,6
789,3,8,6,1,1,4,6,1,3,1,4,5
790,1,2,7,1,1,1,2,1,5,5,2,6
791,3,1,6,1,1,4,6,1,1,1,4,5
792,1,8,4,1,1,1,2,1,2,1,2,6
793,4,8,4,1,1,3,1,3,5,1,5,5
794,5,5,8,1,1,3,1,2,6,1,3,6
795,5,3,3,1,1,3,5,1,3,4,7,5
796,3,4,3,1,1,4,5,1,3,5,4,5
797,3,2,1,1,1,4,3,2,1,2,5,7
798,3,4,3,1,1,3,1,6,1,1,5,6
799,3,4,3,1,1,3,1,6,1,1,5,6
800,1,8,2,2,1,4,2,3,1,1,4,5
801,3,8,2,1,1,3,1,1,1,1,2,5
802,6,8,4,1,1,1,2,5,2,2,6,7
803,4,8,2,1,1,1,3,1,1,5,4,6
804,4,4,6,1,1,3,1,3,1,1,2,6
805,4,5,7,1,1,3,1,5,5,5,6,7
806,4,5,7,1,1,3,1,5,1,5,3,7
807,4,5,7,1,1,3,1,5,5,5,6,7
808,1,4,2,1,3,3,1,3,1,2,4,5
809,4,4,3,1,1,3,1,3,6,1,7,6
810,1,4,2,1,1,3,1,2,1,1,7,5
811,2,4,8,1,1,3,1,6,3,5,5,6
812,5,4,3,1,1,4,3,1,1,5,5,5
813,1,2,6,1,1,3,1,2,2,1,1,4
814,2,2,8,1,1,1,3,6,6,2,1,6
815,5,4,3,1,1,4,3,1,1,5,5,5
816,5,4,6,1,1,3,3,1,1,1,7,6
817,5,5,7,1,1,1,1,2,1,5,1,6
818,1,1,4,1,1,4,3,3,1,1,4,5
819,3,1,2,1,1,3,5,6,1,1,4,5
820,1,1,4,1,1,3,1,3,5,1,2,5
821,6,2,4,1,1,1,3,5,4,5,6,7
822,1,4,2,1,1,1,3,1,4,5,2,5
823,1,4,2,1,1,1,3,1,4,5,2,5
824,1,4,3,1,1,3,1,3,1,1,7,5
825,1,4,2,1,1,1,3,3,5,1,5,5
826,1,5,3,1,1,3,1,2,5,5,5,7
827,1,4,2,1,1,1,3,3,5,1,5,5
828,4,8,2,1,1,2,3,2,2,5,3,8
829,6,8,2,1,1,1,1,5,2,2,5,6
830,1,1,2,1,1,3,1,3,5,1,5,4
831,6,8,2,1,1,1,1,5,2,2,5,6
832,5,2,7,1,3,2,3,1,5,2,2,3
833,2,4,1,1,3,2,3,1,5,2,2,4
834,3,1,6,1,1,1,1,3,1,1,4,5
835,4,1,2,1,1,4,5,3,5,1,4,5
836,1,5,3,1,1,2,2,5,1,1,1,7
837,1,5,3,1,1,2,2,5,1,1,1,7
838,5,5,3,1,1,3,1,3,1,2,1,7
839,6,4,4,1,1,1,1,3,2,1,2,5
840,5,2,1,1,1,3,3,1,1,2,3,7
841,1,1,4,1,1,4,3,3,2,5,7,5
842,5,4,1,1,1,2,5,1,1,5,5,6
843,1,1,3,1,1,3,2,3,1,5,4,5
844,5,5,1,1,1,4,3,3,6,2,5,6
845,6,1,6,1,1,1,3,3,4,5,2,5
846,6,1,6,1,1,1,3,3,4,5,2,5
847,1,1,2,1,1,1,3,1,2,5,2,6
848,6,1,6,1,1,1,3,3,4,5,2,5
849,6,8,6,1,1,1,3,3,4,5,2,5
850,3,2,1,1,1,3,1,1,1,1,4,5
851,3,2,1,1,1,3,1,1,1,1,4,5
852,4,2,3,1,1,4,6,1,6,4,2,5
853,3,2,7,1,1,2,5,3,2,5,5,6
854,3,2,7,1,1,2,5,3,2,5,5,6
855,4,1,4,1,1,3,1,2,2,5,1,7
856,3,2,7,1,1,2,5,3,2,5,5,6
857,4,5,3,1,1,1,3,3,5,2,1,7
858,2,5,1,1,1,1,3,3,6,5,5,7
859,1,8,6,1,1,1,1,2,5,2,1,6
860,1,8,4,1,1,1,2,1,2,1,4,5
861,6,7,5,1,1,1,2,5,4,1,1,6
862,1,2,3,1,1,3,1,3,1,1,7,5
863,1,8,4,1,1,1,2,1,2,1,2,5
864,1,8,4,1,1,1,2,1,2,1,4,5
865,1,8,2,1,1,1,2,1,2,1,2,5
866,1,4,6,1,1,1,1,2,5,2,1,6
867,1,4,6,1,1,1,1,2,5,2,1,6
868,1,8,6,1,1,1,1,2,5,2,1,6
869,4,8,4,1,1,4,3,2,2,5,5,6
870,4,1,4,1,1,2,3,5,5,1,1,6
871,1,8,4,1,1,2,3,2,2,1,5,5
872,1,2,6,1,1,4,3,2,5,1,2,4
873,3,5,7,1,1,3,1,2,1,1,5,7
874,5,2,1,1,1,3,1,3,6,5,1,7
875,3,5,7,1,1,3,1,3,1,2,1,7
876,1,4,4,1,1,3,1,2,5,1,5,4
877,4,1,4,1,1,2,3,5,5,1,1,6
878,3,8,6,2,1,2,5,1,6,1,2,6
879,1,8,4,1,1,1,2,1,2,1,4,5
880,3,8,6,1,1,3,1,2,6,1,2,5
881,4,1,4,1,1,2,3,2,2,5,1,6
882,4,5,3,1,3,1,1,2,6,2,3,6
883,1,8,4,1,1,1,2,1,2,1,4,5
884,3,8,6,2,1,2,5,1,6,1,2,6
885,3,3,2,1,1,3,3,1,5,5,7,5
886,3,3,2,1,1,3,1,1,5,5,7,6
887,5,4,7,1,1,4,5,2,6,2,3,7
888,1,8,4,1,1,2,5,2,5,1,1,6
889,5,3,3,2,1,4,2,4,6,5,4,5
890,1,2,6,1,1,2,5,2,2,1,7,5
891,1,1,4,1,1,1,2,1,2,1,2,5
892,5,4,6,1,1,3,1,1,6,5,4,6
893,1,1,4,1,1,1,2,1,2,1,2,5
894,1,8,4,1,1,1,2,1,2,1,2,6
895,1,8,4,1,1,4,3,2,5,1,5,6
896,4,5,7,1,1,1,3,2,1,2,3,7
897,1,8,4,1,1,4,3,2,5,1,5,6
898,4,5,7,1,1,1,3,2,1,2,3,7
899,4,7,4,1,1,3,1,6,2,1,5,3
900,3,5,7,1,1,3,3,2,5,5,1,5
901,1,8,2,1,1,1,3,1,4,5,5,7
902,1,8,2,1,1,1,3,1,4,5,5,7
903,1,8,4,2,1,1,1,3,5,1,5,7
904,1,8,4,2,1,1,1,3,5,1,5,7
905,3,8,6,1,1,1,6,1,1,1,4,5
906,1,4,3,1,1,1,5,3,5,5,5,5
907,6,8,4,1,1,3,1,2,4,1,1,6
908,1,4,2,1,1,2,5,2,5,1,5,6
909,1,5,7,1,1,3,1,5,1,1,1,6
910,3,2,1,1,1,3,1,2,1,1,6,6
911,3,5,1,2,1,3,1,6,6,1,5,6
912,5,4,1,1,1,3,1,3,5,5,3,6
913,3,2,1,2,1,3,1,3,1,5,3,7
914,1,5,7,1,1,3,1,5,1,1,1,6
915,3,5,7,1,1,3,1,2,1,5,1,6
916,6,1,6,1,3,3,5,5,4,5,5,5
917,1,2,3,2,1,4,3,1,5,5,7,6
918,4,2,3,1,1,2,2,3,1,5,5,6
919,4,8,2,1,1,2,3,2,5,2,1,6
920,3,2,7,1,1,3,1,1,1,1,7,5
921,4,2,3,1,1,2,2,3,1,5,5,6
922,4,8,2,1,1,2,3,2,5,2,1,6
923,1,2,3,2,1,4,3,1,5,5,7,6
924,3,4,3,1,1,1,1,2,6,2,1,5
925,3,5,7,1,1,5,5,3,2,2,5,7
926,3,5,3,1,1,5,5,1,2,2,7,6
927,4,1,6,1,1,1,5,1,6,1,4,4
928,3,4,3,1,1,1,1,2,6,2,1,5
929,3,5,7,1,1,3,1,2,1,5,3,7
930,1,8,4,1,1,3,1,1,4,5,7,5
931,1,8,4,1,1,1,3,1,2,5,2,5
932,4,2,3,1,1,4,5,1,2,1,4,6
933,1,8,4,1,1,1,3,1,2,5,2,5
934,1,8,4,1,1,3,1,1,4,5,7,5
935,3,5,7,1,1,1,5,2,5,5,1,6
936,3,5,7,1,1,1,5,2,5,5,1,6
937,2,8,1,1,1,3,1,1,3,1,7,4
938,1,2,7,1,1,4,3,5,5,5,6,7
939,6,4,6,1,1,3,1,2,4,1,1,5
940,3,5,8,1,1,1,1,2,5,2,3,7
941,5,5,1,2,1,3,1,2,6,1,3,7
942,5,2,7,1,1,1,5,1,6,5,2,7
943,5,4,3,1,1,3,3,6,1,1,2,7
944,4,5,1,1,1,1,1,2,1,5,3,7
945,5,2,7,1,1,3,1,2,6,2,5,7
946,5,2,8,2,1,1,1,1,1,4,3,7
947,4,5,1,1,1,3,1,5,1,5,3,7
948,3,5,1,1,1,3,1,2,5,2,1,7
949,3,5,1,1,1,3,1,2,5,2,1,7
950,3,5,1,1,1,3,1,2,5,2,1,7
951,4,5,1,1,1,3,1,5,1,5,3,7
952,4,5,7,1,1,3,1,2,1,5,1,7
953,5,2,1,1,1,3,1,2,6,5,3,7
954,4,2,7,1,1,3,1,2,2,1,3,6
955,4,5,8,1,1,3,1,3,5,5,7,5
956,3,2,8,1,1,3,1,2,1,5,1,6
957,3,2,8,1,1,1,3,3,1,1,5,6
958,6,8,2,1,1,4,3,2,2,5,1,7
959,4,8,4,1,1,1,3,1,5,5,2,5
960,4,4,3,1,1,1,3,2,6,2,5,6
961,1,8,2,1,1,3,1,3,1,5,4,5
962,1,8,4,1,1,3,1,3,5,5,4,5
963,3,5,7,1,1,4,1,2,6,5,1,6
964,4,4,3,1,1,1,3,2,6,2,5,6
965,4,2,7,1,1,4,3,2,5,2,5,6
966,3,2,7,1,1,3,1,3,6,1,1,7
967,4,1,6,1,1,4,6,1,6,1,4,5
968,3,2,7,1,1,4,3,2,6,1,3,6
969,1,8,2,1,1,3,1,3,2,5,7,5
970,5,5,1,1,1,3,1,1,5,2,5,6
971,5,5,1,1,1,3,1,1,5,2,5,6
972,5,2,1,1,1,3,1,3,6,5,1,7
973,4,2,1,1,1,3,1,3,2,5,5,5
974,3,5,7,2,1,3,1,3,1,5,3,7
975,1,2,3,1,1,2,5,3,2,1,4,5
976,1,2,3,1,1,2,5,3,2,1,4,5
977,4,8,3,1,1,2,6,1,6,1,4,5
978,1,2,3,1,1,3,1,2,1,1,1,7
979,2,4,1,1,1,3,1,3,6,5,7,5
980,3,4,3,1,1,3,1,1,1,5,7,6
981,3,3,6,1,1,1,1,1,1,5,2,5
982,1,4,3,1,1,5,5,2,5,2,6,6
983,3,4,3,1,1,3,1,1,1,5,7,6
984,2,4,1,1,1,3,1,3,6,5,7,5
985,1,8,4,1,1,3,1,2,2,1,1,6
986,5,2,7,1,1,3,1,2,6,1,1,7
987,1,2,3,1,1,2,5,3,2,1,4,5
988,4,2,2,1,1,1,1,3,6,1,4,5
989,5,5,7,1,1,1,1,2,6,1,5,6
990,4,2,2,1,1,1,1,3,6,1,4,5
991,1,2,3,1,1,2,5,3,2,1,4,5
992,1,2,2,1,1,2,3,2,5,1,4,6
993,1,2,3,1,1,2,5,3,2,1,4,5
994,5,2,1,1,1,4,2,6,6,1,4,5
995,4,8,4,1,1,1,3,3,5,5,7,6
996,6,1,4,1,1,3,1,5,4,5,6,7
997,6,1,4,1,1,3,1,5,4,5,6,7
998,3,3,3,1,1,3,1,2,6,1,4,6
999,6,1,4,1,1,3,1,5,2,1,6,6
1000,1,2,3,1,1,3,1,2,2,5,1,7
1001,5,2,7,1,1,2,3,3,1,2,5,7
1002,3,5,3,1,1,1,1,2,1,2,1,7
1003,1,2,3,1,1,3,1,5,5,1,6,7
1004,4,2,3,1,1,4,3,3,1,1,7,5
1005,1,2,3,1,1,3,1,5,5,1,6,7
1006,3,5,3,1,1,1,1,2,1,2,1,7
1007,3,5,3,1,1,1,1,2,1,2,1,7
1008,3,2,7,1,1,1,1,2,1,5,3,7
1009,3,4,7,1,1,4,5,1,6,5,5,5
1010,3,5,1,1,1,3,1,5,1,1,3,7
1011,3,5,3,1,1,1,1,2,6,1,7,6
1012,4,7,2,1,1,1,3,3,1,1,2,5
1013,1,1,4,1,1,4,3,3,5,1,2,6
1014,4,8,2,1,1,3,1,2,6,1,1,6
1015,5,2,1,1,1,1,1,3,3,2,1,6
1016,3,2,7,1,1,1,1,2,1,2,3,7
1017,4,5,7,1,1,2,2,5,3,1,3,6
1018,4,5,7,1,1,2,2,5,3,1,3,6
1019,1,4,2,1,1,3,1,3,2,5,7,5
1020,2,2,5,1,1,3,1,3,6,1,1,6
1021,2,2,5,1,1,3,1,3,6,1,1,6
1022,1,4,2,1,1,3,1,3,5,1,7,5
1023,4,5,7,1,1,3,1,2,1,1,3,6
1024,4,8,4,1,1,1,1,2,1,1,7,7
1025,3,3,4,1,1,1,3,1,5,1,7,6
1026,4,5,3,1,1,1,3,5,5,1,3,6
1027,6,3,4,1,1,4,5,5,2,1,1,5
1028,1,2,6,1,1,2,5,3,5,1,7,6
1029,4,8,4,1,1,1,1,2,1,1,7,7
1030,1,8,4,1,1,3,1,2,5,1,1,7
1031,1,8,4,1,1,3,1,2,5,1,5,7
1032,4,3,4,2,1,3,1,6,5,1,4,5
1033,1,8,2,1,1,1,1,3,1,1,7,6
1034,3,1,6,1,1,1,3,1,6,1,2,6
1035,5,2,3,1,1,3,1,3,6,5,5,7
1036,4,5,3,1,1,4,3,5,6,1,3,7
1037,1,7,2,1,1,4,5,3,5,1,4,5
1038,3,2,7,2,1,4,3,2,1,2,3,7
1039,3,4,6,1,1,4,3,3,5,2,5,6
1040,1,7,4,1,1,1,3,1,4,5,7,5
1041,1,4,6,1,1,1,1,2,5,5,2,6
1042,3,4,6,1,1,4,3,3,5,2,5,6
1043,3,2,7,2,1,1,3,6,1,2,5,7
1044,6,2,3,1,1,1,5,5,5,5,3,6
1045,1,2,4,1,1,2,3,2,1,1,1,6
1046,4,3,4,1,1,2,3,3,1,5,5,6
1047,1,2,6,1,1,4,3,3,2,5,7,5
1048,3,4,7,1,1,3,1,3,1,2,5,6
1049,3,4,7,1,1,3,1,3,1,2,5,6
1050,1,2,6,1,1,4,3,3,2,5,7,5
1051,4,4,8,1,2,1,3,3,3,4,4,5
1052,6,8,4,1,1,1,1,5,2,1,6,5
1053,4,5,7,1,1,3,1,2,5,2,3,7
1054,4,1,3,1,1,3,5,1,6,5,4,6
1055,4,1,3,1,1,3,5,1,6,5,4,6
1056,3,4,8,2,1,3,1,3,6,1,3,7
1057,4,2,6,2,1,4,2,1,6,1,4,5
1058,5,4,8,1,1,2,5,1,6,2,1,7
1059,3,4,8,2,1,3,1,3,6,1,3,7
1060,2,5,8,1,1,3,1,1,6,5,2,6
1061,3,2,1,1,1,3,1,2,6,5,3,8
1062,4,2,1,1,1,3,1,2,1,5,1,6
1063,5,5,5,1,1,3,1,2,6,5,1,6
1064,4,1,2,1,1,3,1,2,1,1,1,6
1065,4,8,6,1,1,3,1,3,1,1,7,6
1066,1,4,2,1,1,1,1,5,5,5,3,7
1067,5,5,8,1,1,3,1,2,3,2,5,7
1068,5,5,8,1,1,3,1,2,3,2,5,7
1069,4,8,3,1,1,4,5,3,1,5,5,5
