,0,1,2,3,4,5,6,7,8,9,10,11
536,2,8,3,1,1,1,4,3,6,4,2,5
537,3,3,3,1,1,1,1,3,1,3,3,6
538,4,2,2,2,1,1,4,1,2,1,1,7
539,5,4,4,2,1,1,1,1,2,1,5,5
540,7,8,3,1,1,3,4,1,4,1,2,5
541,7,4,2,2,1,1,1,1,2,1,5,6
542,7,1,3,1,1,1,1,3,2,4,6,5
543,5,1,3,1,1,3,2,1,6,1,5,6
544,4,5,4,1,1,1,1,1,6,3,2,6
545,7,4,2,1,1,4,5,1,6,4,2,5
546,3,8,3,1,1,1,1,1,1,3,2,6
547,2,5,2,1,1,1,1,1,4,3,3,6
548,5,2,2,1,1,2,2,1,2,3,3,6
549,7,4,2,1,3,1,1,3,4,1,2,6
550,1,4,1,1,1,1,1,3,4,4,2,6
551,7,2,3,1,1,3,4,3,2,1,6,6
552,7,4,3,1,1,3,4,3,2,3,6,6
553,6,7,3,1,1,2,5,2,3,1,1,5
554,4,1,2,2,1,1,1,1,6,3,5,5
555,4,1,2,2,1,1,1,1,6,3,5,5
556,2,4,2,2,1,1,1,1,6,4,1,6
557,4,1,2,2,1,1,1,1,6,3,5,5
558,2,4,2,2,1,1,1,1,6,4,1,6
559,4,4,2,2,1,1,4,1,4,1,4,6
560,4,8,2,1,1,1,1,1,2,4,5,5
561,7,2,2,1,1,2,3,3,2,4,2,5
562,7,4,2,1,1,4,5,1,6,1,2,5
563,3,5,2,1,1,2,2,3,4,1,6,6
564,4,4,2,2,1,1,4,1,4,1,4,6
565,4,8,2,1,1,1,1,1,2,4,5,5
566,7,1,3,1,3,1,1,1,4,1,2,6
567,7,1,3,1,3,1,1,1,4,1,2,6
568,2,4,2,1,3,1,1,1,4,3,3,6
569,6,2,3,1,1,3,4,2,5,4,1,6
570,5,2,2,1,1,1,4,1,4,3,5,6
571,6,2,3,1,1,3,4,2,5,4,1,6
572,2,5,2,1,1,1,1,3,2,1,3,5
573,2,8,2,1,1,3,4,1,4,4,2,4
574,2,2,2,1,1,3,2,1,2,1,6,6
575,5,5,2,1,1,2,4,1,2,3,6,6
576,2,4,3,1,1,1,1,3,4,4,6,4
577,7,2,2,1,1,3,5,1,4,1,2,5
578,7,4,2,1,1,3,5,1,4,1,6,5
579,2,5,2,1,1,3,4,3,2,4,6,6
580,5,4,2,1,1,1,1,1,2,4,2,5
581,5,4,2,1,1,1,1,1,2,4,2,5
582,5,4,2,1,1,1,1,1,2,4,2,5
583,5,5,2,1,1,1,1,3,6,1,6,7
584,5,5,2,1,1,4,5,1,4,3,3,7
585,3,4,3,1,1,1,4,3,5,1,2,6
586,5,5,2,1,1,3,4,1,2,5,3,7
587,1,1,3,1,1,3,5,3,4,4,2,5
588,6,2,3,1,1,3,4,2,3,3,7,8
589,2,5,2,1,1,1,1,3,6,3,3,7
590,7,4,2,1,1,3,2,1,1,4,6,5
591,1,2,2,1,1,2,3,2,2,4,1,6
592,7,4,2,1,1,3,2,1,1,4,6,5
593,2,4,4,1,1,1,4,1,4,4,2,5
594,3,1,3,1,1,3,4,3,1,4,2,5
595,7,8,2,2,1,2,5,1,4,4,2,5
596,5,2,2,1,1,1,1,1,6,1,2,6
597,5,8,4,1,1,1,1,3,6,1,6,6
598,7,8,3,1,1,1,4,3,2,4,6,6
599,4,8,2,1,1,1,1,1,6,1,2,6
600,3,7,3,1,1,1,1,3,4,4,6,4
601,4,4,2,1,1,3,4,1,6,4,2,6
602,3,3,1,1,1,1,1,3,4,4,2,5
603,4,4,2,1,1,3,4,1,6,4,2,6
604,3,8,1,1,1,3,2,1,2,1,2,6
605,3,8,1,1,1,1,1,1,4,4,2,6
606,7,2,2,2,1,1,1,3,4,3,4,7
607,7,4,2,1,1,2,2,1,4,4,3,6
608,2,1,2,2,1,1,2,1,4,1,3,6
609,6,2,3,1,1,3,4,2,5,4,4,6
610,7,5,4,1,1,2,2,1,1,4,2,5
611,4,2,4,1,1,1,1,1,6,4,2,5
612,3,1,1,1,1,3,1,3,4,1,6,6
613,3,2,2,1,1,1,1,3,4,3,6,5
614,7,3,3,1,3,1,5,3,6,5,6,6
615,2,8,2,1,1,2,2,1,5,4,6,5
616,2,8,2,1,1,2,2,1,5,4,6,5
617,5,5,2,1,1,3,1,1,6,3,6,6
618,5,4,2,1,1,1,1,1,2,1,6,5
619,5,2,2,1,1,1,1,1,6,3,2,5
620,3,4,3,1,1,3,5,3,4,1,2,5
621,3,8,3,1,1,3,5,3,4,1,2,5
622,2,8,3,1,1,1,4,3,2,4,2,5
623,3,4,3,1,1,3,4,3,5,5,1,6
624,1,1,1,2,1,3,2,1,1,1,6,5
625,1,1,1,2,1,3,2,1,1,1,6,5
626,7,8,3,1,1,1,1,1,1,4,2,5
627,7,8,3,1,1,1,1,1,1,4,2,5
628,7,4,3,1,1,1,4,3,4,1,2,6
629,3,1,3,1,1,3,5,3,2,1,2,5
630,7,4,3,1,1,1,4,3,4,1,2,6
631,2,5,4,1,1,1,1,1,4,1,2,5
632,3,2,1,1,1,3,4,3,4,4,3,6
633,2,7,3,1,1,1,5,1,1,1,5,4
634,3,2,3,1,1,4,5,3,4,4,2,5
635,7,3,1,1,1,2,4,2,4,4,6,5
636,2,3,3,1,1,2,3,3,4,4,2,5
637,7,3,3,1,1,2,3,3,4,4,2,5
638,3,7,1,1,3,1,1,3,1,1,6,7
639,7,5,3,1,1,2,2,3,2,5,3,6
640,2,4,2,1,1,3,4,1,1,1,2,5
641,7,8,2,1,1,3,2,1,1,1,2,5
642,2,4,2,1,1,3,4,1,1,1,2,5
643,7,8,2,1,1,3,2,1,1,1,2,5
644,2,4,2,1,1,3,4,1,1,1,2,5
645,3,1,1,2,1,1,1,1,1,1,6,7
646,1,1,1,1,1,1,1,3,1,1,6,5
647,3,3,1,1,1,1,1,3,4,4,5,4
648,7,4,3,1,1,1,1,3,4,1,5,7
649,1,2,3,2,1,2,3,2,2,4,5,6
650,2,2,2,1,1,1,4,1,6,4,2,5
651,2,3,3,1,1,4,3,1,1,1,5,5
652,4,2,4,2,1,2,2,3,6,3,7,5
653,7,5,4,1,1,1,4,3,2,4,1,6
654,7,4,2,1,1,1,1,3,6,4,2,5
655,2,8,3,1,1,3,2,1,2,1,2,5
656,2,2,2,1,1,1,4,1,6,4,2,5
657,5,4,4,1,1,2,4,3,6,1,3,7
658,1,4,1,1,1,1,1,3,4,3,2,6
659,1,3,1,2,1,1,1,3,1,4,5,4
660,1,4,1,1,1,1,1,3,4,3,2,6
661,3,2,3,1,1,3,4,3,4,1,2,5
662,1,8,1,1,1,1,1,3,1,1,2,6
663,2,5,2,1,1,1,1,3,6,3,6,6
664,5,2,2,1,1,3,2,1,6,1,6,5
665,7,8,1,1,1,2,4,1,2,4,6,5
666,3,4,2,1,3,1,1,3,2,1,2,6
667,5,2,2,1,1,1,1,1,6,1,2,6
668,2,1,2,1,1,3,4,3,2,4,5,5
669,5,2,2,1,1,1,1,1,6,1,2,6
670,1,2,3,1,1,2,4,3,4,4,6,5
671,3,1,3,1,1,1,1,3,2,4,2,5
672,2,6,3,1,1,2,3,3,2,4,2,5
673,3,1,3,1,1,1,1,3,2,4,2,5
674,2,2,2,1,1,1,1,1,6,1,2,6
675,7,2,2,1,1,3,4,1,4,1,6,5
676,2,2,2,1,1,1,1,1,6,1,2,6
677,7,3,1,1,1,3,4,3,1,4,6,5
678,3,3,1,1,1,4,5,1,5,4,6,5
679,2,5,2,1,1,3,4,3,2,4,2,5
680,4,2,4,1,1,3,4,1,6,4,2,5
681,3,4,3,1,1,3,1,3,2,4,6,6
682,7,4,3,1,1,2,2,3,4,4,6,5
683,3,3,3,1,1,1,1,3,1,4,5,5
684,2,7,3,1,1,4,3,3,4,4,2,5
685,3,3,3,1,1,1,1,3,1,4,5,5
686,1,1,3,1,1,3,4,3,1,1,2,5
687,7,1,3,1,1,3,4,1,4,4,6,5
688,3,1,1,1,1,1,1,3,1,4,2,5
689,3,2,2,1,3,1,1,3,4,5,2,5
690,1,6,1,2,1,1,1,3,3,4,3,3
691,7,7,3,1,1,3,5,1,5,4,6,5
692,7,4,2,1,2,3,2,3,6,5,2,5
693,7,4,3,1,1,3,3,1,4,1,2,5
694,7,4,3,1,1,2,3,1,4,1,2,5
695,6,4,1,1,1,3,4,2,3,1,4,6
696,1,1,1,1,1,1,1,3,5,1,2,6
697,1,1,1,1,1,1,1,3,5,1,2,6
698,7,8,3,1,1,3,2,1,4,4,6,5
699,5,2,4,1,1,1,1,1,2,1,5,6
700,2,7,2,1,1,2,5,1,6,4,6,6
701,1,1,1,1,1,1,1,3,5,1,2,6
702,1,1,1,1,1,1,1,3,5,1,2,6
703,3,2,2,1,1,2,5,3,4,1,2,4
704,7,3,1,1,1,1,1,3,4,4,6,4
705,3,7,1,2,1,1,2,1,1,4,6,5
706,1,3,1,1,1,1,1,2,1,4,6,5
707,1,4,3,1,1,3,4,3,1,4,3,5
708,3,4,1,1,1,1,4,3,4,1,1,6
709,2,5,2,1,1,3,4,1,4,1,6,6
710,2,7,2,1,1,3,5,1,6,4,6,5
711,7,8,3,1,1,3,5,1,1,1,2,5
712,7,1,1,1,1,3,4,1,1,4,2,5
713,3,2,2,1,1,1,4,3,4,4,2,5
714,2,1,3,1,1,3,2,3,4,4,6,5
715,1,4,3,1,1,3,4,3,4,4,2,6
716,3,2,2,1,1,1,4,3,4,4,2,5
717,3,4,1,1,1,3,4,3,2,4,6,5
718,3,8,1,1,1,1,1,3,2,4,2,5
719,1,1,1,2,1,3,4,3,1,4,2,5
720,3,8,1,1,1,1,1,3,2,4,2,5
721,7,4,3,1,1,4,5,1,6,4,2,5
722,3,2,1,1,1,3,4,3,2,4,6,5
723,1,5,3,1,1,4,3,3,6,2,2,5
724,3,7,1,1,1,1,1,3,5,1,5,4
725,7,1,3,1,1,1,1,3,4,4,3,5
726,3,1,1,1,1,3,4,1,1,1,5,6
727,6,8,1,1,1,1,1,3,1,1,2,5
728,6,8,1,1,1,1,1,3,1,1,2,5
729,6,3,1,1,1,2,2,2,5,4,4,6
730,7,8,4,1,2,3,4,1,2,1,2,5
731,7,3,1,1,1,1,1,1,1,4,1,5
732,1,3,1,1,1,1,1,3,1,4,2,5
733,1,4,3,1,1,3,2,3,5,1,2,5
734,3,8,3,1,1,1,4,1,5,1,2,5
735,3,7,1,1,1,1,1,3,4,4,2,5
736,3,7,1,1,1,1,1,3,4,4,2,5
737,3,8,1,1,1,3,2,1,5,1,2,6
738,7,4,3,1,1,2,5,1,6,4,2,5
739,7,1,1,1,1,3,4,1,1,1,2,5
740,3,3,3,2,1,3,1,3,1,1,1,6
741,7,4,3,1,1,2,3,3,2,4,2,5
742,1,8,1,1,1,1,1,3,1,1,2,5
743,5,2,4,1,1,2,5,1,2,4,6,5
744,5,2,4,1,1,3,5,1,2,4,2,5
745,1,4,3,1,1,3,1,3,5,1,2,6
746,3,2,2,1,1,3,2,3,4,4,2,6
747,7,5,2,1,1,3,2,3,4,4,2,5
748,1,4,3,1,1,3,4,3,5,1,2,6
749,1,4,3,1,1,3,1,3,5,1,2,6
750,3,1,1,1,1,3,4,3,4,4,2,5
751,3,1,1,1,1,3,4,3,4,4,2,5
752,3,4,1,1,1,2,2,3,1,1,2,5
753,3,1,1,1,1,3,4,3,4,4,2,5
754,3,4,4,1,2,3,4,3,6,5,2,6
755,3,7,1,1,1,2,4,2,5,4,3,6
756,6,7,1,1,1,3,4,2,5,4,5,6
757,3,3,1,1,1,1,4,3,4,4,6,5
758,3,3,1,1,1,1,4,3,4,4,6,5
759,7,2,3,1,1,2,5,1,2,4,2,5
760,7,8,3,1,1,1,5,3,2,4,6,5
761,7,1,3,1,1,1,4,3,4,4,2,5
762,7,1,1,1,1,1,1,3,4,4,6,6
763,7,1,3,1,1,1,4,3,4,4,2,5
764,7,1,1,1,1,1,4,1,4,4,2,6
765,7,1,1,1,1,3,4,1,4,4,2,6
766,7,8,3,1,1,3,2,3,2,4,2,5
767,3,8,3,1,1,3,5,1,1,1,2,5
768,1,8,1,1,1,2,5,3,5,4,6,6
769,3,1,1,1,1,1,4,3,1,4,2,5
770,1,8,1,1,1,2,5,3,5,4,6,6
771,7,1,3,1,1,2,3,3,4,4,2,5
772,7,8,3,1,1,2,3,3,4,4,2,5
773,3,2,3,1,3,1,4,3,4,3,2,6
774,3,2,3,1,3,1,4,3,4,3,2,6
775,1,7,1,1,1,1,1,3,1,4,6,5
776,1,3,3,1,3,1,4,3,1,1,3,6
777,1,8,3,1,3,1,1,3,1,4,3,6
778,3,2,3,1,1,1,4,3,1,1,3,5
779,1,4,1,1,1,3,5,3,5,1,6,5
780,1,8,1,1,3,3,4,3,4,1,2,6
781,1,4,1,1,1,1,4,3,3,1,6,5
782,7,3,1,1,1,2,5,1,1,4,6,5
783,1,4,1,1,1,1,4,3,3,1,6,5
784,1,8,1,1,1,3,5,3,5,4,6,5
785,2,2,2,1,1,1,2,1,2,4,2,5
786,2,2,2,1,1,1,2,1,2,4,2,5
787,2,8,3,1,1,3,2,1,2,4,6,6
788,2,8,3,1,1,3,2,1,2,4,6,6
789,7,8,3,1,1,3,3,3,6,4,2,5
790,1,2,2,1,1,3,5,3,4,1,6,6
791,7,1,3,1,1,2,3,1,2,4,2,5
792,1,8,1,1,1,3,5,3,5,1,6,6
793,3,8,1,1,1,1,1,3,1,4,5,5
794,2,5,4,1,1,1,1,2,2,4,4,6
795,2,3,3,1,1,1,2,3,6,5,6,5
796,7,4,3,1,1,2,2,3,6,3,2,5
797,7,2,2,1,1,3,4,2,4,3,5,7
798,7,4,3,1,1,1,1,1,4,4,3,6
799,7,4,3,1,1,1,1,1,4,4,3,6
800,1,8,1,2,1,2,5,3,4,4,2,5
801,7,8,1,1,1,1,1,3,2,4,6,5
802,6,8,1,1,1,3,5,2,5,3,4,7
803,3,8,1,1,1,3,4,3,4,1,2,6
804,3,4,3,1,1,1,1,3,4,4,6,6
805,3,5,2,1,1,1,1,2,4,1,4,7
806,3,5,2,1,1,1,1,2,4,1,4,7
807,3,5,2,1,1,1,1,2,4,1,4,7
808,1,4,1,1,3,1,1,3,4,3,2,5
809,3,4,3,1,1,1,1,3,2,4,3,6
810,1,4,1,1,1,1,1,2,4,4,3,5
811,4,4,4,1,1,1,1,1,6,1,5,6
812,2,4,3,1,1,3,4,1,4,1,5,5
813,1,2,3,1,1,1,1,2,1,4,5,4
814,5,2,4,1,1,3,4,1,2,3,5,6
815,2,4,3,1,1,3,4,1,4,1,5,5
816,2,4,3,1,1,1,4,1,2,4,3,6
817,2,5,2,1,1,3,1,2,4,1,1,6
818,1,1,1,1,1,3,4,3,4,4,2,5
819,7,1,1,1,1,1,2,1,4,4,2,5
820,1,1,1,1,1,1,1,3,4,1,6,5
821,6,2,1,1,1,3,4,2,3,3,7,7
822,1,4,1,1,1,3,4,3,5,1,6,5
823,1,4,1,1,1,3,4,3,5,1,6,5
824,1,4,3,1,1,1,1,3,4,4,3,5
825,1,4,1,1,1,3,4,3,1,4,3,5
826,3,5,3,1,1,1,1,2,1,1,5,7
827,1,4,1,1,1,3,4,3,1,4,3,5
828,3,8,1,1,1,2,4,2,1,3,4,8
829,6,8,1,1,1,3,1,2,5,3,5,6
830,3,1,1,1,1,1,1,3,1,4,5,4
831,6,8,1,1,1,3,1,2,5,3,5,6
832,2,2,2,1,3,2,4,1,1,3,6,3
833,5,4,2,1,3,4,4,1,1,3,6,4
834,7,1,3,1,1,3,1,3,4,4,2,5
835,3,1,1,1,1,2,2,3,1,4,2,5
836,1,5,3,1,1,4,5,2,4,4,1,7
837,1,5,3,1,1,4,5,2,4,4,1,7
838,2,5,3,1,1,1,1,3,4,3,5,7
839,6,4,1,1,1,3,1,3,1,4,6,5
840,5,2,2,1,1,1,4,3,4,3,1,7
841,1,1,1,1,1,3,4,3,1,1,3,5
842,2,4,2,1,1,2,2,3,2,1,5,6
843,1,1,3,1,1,1,5,3,4,1,2,5
844,2,5,2,1,1,2,4,3,2,3,3,6
845,6,1,3,1,1,3,4,3,5,1,6,5
846,6,1,3,1,1,3,4,3,5,1,6,5
847,1,1,3,1,1,3,4,3,5,1,6,6
848,6,1,3,1,1,3,4,3,5,1,6,5
849,6,8,3,1,1,3,4,3,5,1,6,5
850,7,2,2,1,1,1,1,3,4,4,2,5
851,7,2,2,1,1,1,1,3,4,4,2,5
852,3,2,3,1,1,2,3,3,2,5,6,5
853,7,2,2,1,1,4,2,3,5,1,5,6
854,7,2,2,1,1,4,2,3,5,1,5,6
855,3,1,1,1,1,1,1,2,5,1,1,7
856,7,2,2,1,1,4,2,3,5,1,5,6
857,3,5,3,1,1,3,4,3,1,3,5,7
858,5,5,2,1,1,3,4,3,2,1,3,7
859,1,8,3,1,1,3,1,2,1,3,5,6
860,1,8,1,1,1,3,5,3,5,4,2,5
861,6,7,4,1,1,3,5,2,3,1,1,6
862,3,2,3,1,1,1,1,3,4,4,3,5
863,1,8,1,1,1,3,5,3,5,4,6,5
864,1,8,1,1,1,3,5,3,5,4,2,5
865,1,8,1,1,1,3,5,3,5,4,6,5
866,1,4,3,1,1,3,1,2,1,3,5,6
867,1,4,3,1,1,3,1,2,1,3,5,6
868,1,8,3,1,1,3,1,2,1,3,5,6
869,3,8,1,1,1,2,4,3,1,1,5,6
870,3,1,1,1,1,2,4,2,1,4,1,6
871,1,8,1,1,1,4,4,2,5,4,3,5
872,1,2,3,1,1,2,4,3,1,4,6,4
873,7,5,2,1,1,1,1,2,2,4,5,7
874,2,2,2,1,1,1,1,3,2,1,1,7
875,7,5,2,1,1,1,1,3,4,3,1,7
876,1,4,1,1,1,1,1,2,1,4,5,4
877,3,1,1,1,1,2,4,2,1,4,1,6
878,7,8,3,2,1,2,2,3,2,4,6,6
879,1,8,1,1,1,3,5,3,5,4,2,5
880,7,8,3,1,1,1,1,3,2,4,6,5
881,3,1,1,1,1,2,4,2,5,1,5,6
882,3,5,3,1,3,3,1,2,2,3,1,6
883,1,8,1,1,1,3,5,3,5,4,2,5
884,7,8,3,2,1,2,2,3,2,4,6,6
885,7,3,1,1,1,1,4,1,4,1,3,5
886,7,3,1,1,1,1,1,1,4,1,3,6
887,2,4,2,1,1,2,2,3,2,3,1,7
888,1,8,1,1,1,2,2,2,1,4,5,6
889,2,3,3,2,1,2,5,1,2,1,2,5
890,1,2,3,1,1,2,2,3,1,4,6,5
891,1,1,1,1,1,3,5,3,5,4,6,5
892,2,4,3,1,1,1,1,3,2,1,2,6
893,1,1,1,1,1,3,5,3,5,4,6,5
894,1,8,1,1,1,3,5,3,5,4,6,6
895,1,8,1,1,1,2,4,2,1,4,3,6
896,3,5,2,1,1,3,4,2,4,3,4,7
897,1,8,1,1,1,2,4,2,1,4,3,6
898,3,5,2,1,1,3,4,2,4,3,4,7
899,3,7,1,1,1,1,1,1,5,4,5,3
900,7,5,2,1,1,1,4,2,1,1,1,5
901,1,8,1,1,1,3,4,3,5,1,5,7
902,1,8,1,1,1,3,4,3,5,1,5,7
903,1,8,1,2,1,1,1,3,1,4,5,7
904,1,8,1,2,1,1,1,3,1,4,5,7
905,7,8,3,1,1,3,3,3,2,4,2,5
906,1,4,3,1,1,3,2,3,1,1,5,5
907,6,8,1,1,1,1,1,2,5,4,1,6
908,1,4,1,1,1,2,2,2,1,4,5,6
909,1,5,2,1,1,1,1,2,4,4,1,6
910,7,2,2,1,1,1,1,3,2,4,7,6
911,7,5,2,2,1,1,1,1,2,1,5,6
912,2,4,2,1,1,1,1,3,4,1,4,6
913,7,2,2,2,1,1,1,3,4,1,4,7
914,1,5,2,1,1,1,1,2,4,4,1,6
915,7,5,2,1,1,1,1,2,4,1,1,6
916,6,1,3,1,3,1,2,2,5,1,5,5
917,1,2,3,2,1,2,4,1,1,1,6,6
918,3,2,3,1,1,2,5,3,4,1,5,6
919,3,8,1,1,1,4,4,2,1,3,1,6
920,2,2,2,1,1,1,1,3,4,4,3,5
921,3,2,3,1,1,2,5,3,4,1,5,6
922,3,8,1,1,1,4,4,2,1,3,1,6
923,1,2,3,2,1,2,4,1,1,1,6,6
924,7,4,3,1,1,3,1,2,2,3,5,5
925,7,5,2,1,1,4,2,3,5,3,5,7
926,7,5,3,1,1,4,2,3,5,3,6,6
927,3,1,3,1,1,1,2,3,2,4,2,4
928,7,4,3,1,1,3,1,2,2,3,5,5
929,7,5,2,1,1,1,1,2,4,1,1,7
930,1,8,1,1,1,1,1,3,3,1,3,5
931,1,8,1,1,1,3,4,3,5,1,6,5
932,3,2,3,1,1,2,2,3,1,4,2,6
933,1,8,1,1,1,3,4,3,5,1,6,5
934,1,8,1,1,1,1,1,3,3,1,3,5
935,7,5,2,1,1,3,2,2,1,1,1,6
936,7,5,2,1,1,3,2,2,1,1,1,6
937,5,8,2,1,1,1,1,3,6,1,3,4
938,1,2,2,1,1,2,4,2,4,1,4,7
939,6,4,3,1,1,1,1,2,5,4,5,5
940,2,5,2,1,1,3,1,2,1,3,4,7
941,2,5,2,2,1,1,1,2,2,4,4,7
942,2,2,2,1,1,3,2,1,2,1,6,7
943,2,4,3,1,1,1,4,1,4,1,6,7
944,3,5,2,1,1,1,1,2,4,1,1,7
945,2,2,2,1,1,1,1,2,2,3,5,7
946,2,2,4,2,1,1,1,3,4,5,1,7
947,3,5,2,1,1,1,1,2,4,1,4,7
948,7,5,2,1,1,1,1,2,1,3,1,7
949,7,5,2,1,1,1,1,2,1,3,1,7
950,7,5,2,1,1,1,1,2,1,3,1,7
951,3,5,2,1,1,1,1,2,4,1,4,7
952,3,5,2,1,1,1,1,2,4,1,5,7
953,2,2,2,1,1,1,1,2,2,1,1,7
954,3,2,2,1,1,1,1,2,1,4,4,6
955,7,5,2,1,1,1,1,3,1,1,3,5
956,7,2,2,1,1,1,1,3,4,1,5,6
957,7,2,2,1,1,3,4,3,4,4,5,6
958,6,8,1,1,1,2,4,2,5,1,5,7
959,3,8,1,1,1,3,4,3,1,1,6,5
960,7,4,3,1,1,3,4,2,2,3,5,6
961,1,8,1,1,1,1,1,3,4,1,2,5
962,1,8,1,1,1,1,1,3,1,1,2,5
963,7,5,2,1,1,3,1,2,2,1,5,6
964,7,4,3,1,1,3,4,2,2,3,5,6
965,3,2,2,1,1,2,4,2,4,3,5,6
966,7,2,2,1,1,1,1,3,2,4,1,7
967,7,1,3,1,1,2,3,3,2,4,2,5
968,7,2,2,1,1,2,4,2,2,1,4,6
969,1,8,1,1,1,1,1,3,1,1,6,5
970,2,5,2,1,1,1,1,3,4,3,5,6
971,2,5,2,1,1,1,1,3,4,3,5,6
972,2,2,2,1,1,1,1,3,2,1,1,7
973,7,2,2,1,1,1,1,3,5,1,3,5
974,7,5,2,2,1,1,1,3,4,1,1,7
975,1,2,3,1,1,4,2,3,1,4,2,5
976,1,2,3,1,1,4,2,3,1,4,2,5
977,3,8,3,1,1,2,3,3,2,4,2,5
978,1,2,3,1,1,1,1,2,4,4,5,7
979,5,4,2,1,1,1,1,3,2,1,3,5
980,7,4,3,1,1,1,1,3,4,1,3,6
981,7,3,3,1,1,3,1,3,4,1,6,5
982,1,4,3,1,1,4,2,2,4,3,4,6
983,7,4,3,1,1,1,1,3,4,1,3,6
984,5,4,2,1,1,1,1,3,2,1,3,5
985,1,8,1,1,1,1,1,2,1,4,5,6
986,2,2,2,1,1,1,1,2,2,4,5,7
987,1,2,3,1,1,4,2,3,1,4,2,5
988,3,2,1,1,1,3,1,3,2,4,2,5
989,2,5,2,1,1,3,1,2,2,4,5,6
990,3,2,1,1,1,3,1,3,2,4,2,5
991,1,2,3,1,1,2,2,3,1,4,2,5
992,1,2,1,1,1,2,4,2,1,4,2,6
993,1,2,3,1,1,2,2,3,1,4,2,5
994,2,2,2,1,1,3,5,1,2,4,2,5
995,3,8,1,1,1,3,4,3,1,1,6,6
996,6,1,1,1,1,1,1,2,3,1,4,7
997,6,1,1,1,1,1,1,2,3,1,4,7
998,7,3,3,1,1,1,1,2,2,4,2,6
999,6,1,1,1,1,1,1,2,5,4,4,6
1000,3,2,3,1,1,1,1,2,1,1,1,7
1001,2,2,2,1,1,2,4,3,4,3,3,7
1002,7,5,3,1,1,3,1,2,4,3,1,7
1003,1,2,3,1,1,1,1,2,1,4,4,7
1004,3,2,3,1,1,2,4,3,4,4,3,5
1005,1,2,3,1,1,1,1,2,1,4,4,7
1006,7,5,3,1,1,3,1,2,4,3,1,7
1007,7,5,3,1,1,3,1,2,4,3,1,7
1008,7,2,2,1,1,3,1,2,2,1,1,7
1009,2,4,2,1,1,2,2,3,2,1,5,5
1010,7,5,2,1,1,1,1,2,4,4,4,7
1011,7,5,3,1,1,3,1,3,2,4,3,6
1012,3,7,1,1,1,1,4,3,2,4,6,5
1013,3,1,1,1,1,2,4,3,1,4,6,6
1014,3,8,3,1,1,1,1,2,2,4,5,6
1015,2,2,2,1,1,3,1,3,6,3,5,6
1016,7,2,2,1,1,3,1,2,4,3,4,7
1017,3,5,2,1,1,4,5,2,6,4,4,6
1018,3,5,2,1,1,4,5,2,6,4,4,6
1019,1,4,1,1,1,1,1,3,5,1,3,5
1020,5,2,4,1,1,1,1,3,2,4,1,6
1021,5,2,4,1,1,1,1,3,2,4,1,6
1022,1,4,1,1,1,1,1,3,1,4,3,5
1023,3,5,2,1,1,1,1,2,4,4,4,6
1024,3,8,1,1,1,3,1,3,4,4,3,7
1025,7,3,1,1,1,3,4,1,4,1,3,6
1026,3,5,3,1,1,3,4,2,1,4,4,6
1027,6,3,1,1,1,2,2,2,5,4,1,5
1028,1,2,3,1,1,4,2,3,1,4,6,6
1029,3,8,1,1,1,3,1,3,4,4,3,7
1030,1,8,1,1,1,1,1,2,1,4,1,7
1031,1,8,1,1,1,1,1,2,1,4,5,7
1032,3,3,1,2,1,1,1,1,1,4,2,5
1033,3,8,1,1,1,3,1,3,4,4,3,6
1034,7,1,3,1,1,3,4,3,2,4,6,6
1035,2,2,3,1,1,1,1,3,2,1,3,7
1036,3,5,3,1,1,2,4,2,2,4,4,7
1037,1,7,1,1,1,3,2,3,1,4,2,5
1038,7,2,2,2,1,2,4,2,4,3,4,7
1039,7,4,3,1,1,3,4,3,4,3,5,6
1040,1,7,1,1,1,3,4,3,5,1,6,5
1041,1,4,3,1,1,3,1,2,1,1,6,6
1042,7,4,3,1,1,3,4,3,4,3,5,6
1043,7,2,2,2,1,3,4,1,4,3,5,7
1044,6,2,3,1,1,3,2,2,1,1,4,6
1045,1,2,1,1,1,2,4,2,4,4,5,6
1046,3,3,1,1,1,2,4,3,4,1,3,6
1047,1,2,3,1,1,2,4,3,5,1,3,5
1048,7,4,2,1,1,1,1,3,4,3,5,6
1049,7,4,2,1,1,1,1,3,4,3,5,6
1050,1,2,3,1,1,2,4,3,5,1,3,5
1051,7,4,4,1,2,3,4,3,6,5,2,5
1052,6,8,1,1,1,3,1,2,5,4,4,5
1053,3,5,2,1,1,1,1,2,1,3,4,7
1054,3,1,3,1,1,1,2,3,2,1,2,6
1055,3,1,3,1,1,1,2,3,2,1,2,6
1056,7,4,2,2,1,1,1,3,2,4,1,7
1057,3,2,3,2,1,2,5,3,2,4,2,5
1058,2,4,4,1,1,2,2,3,2,3,1,7
1059,7,4,2,2,1,1,1,3,2,4,1,7
1060,5,5,4,1,1,1,1,1,2,1,6,6
1061,7,2,2,1,1,1,1,2,2,1,4,8
1062,3,2,2,1,1,1,1,2,4,1,5,6
1063,2,5,4,1,1,1,1,2,2,1,1,6
1064,3,1,1,1,1,1,1,2,4,4,1,6
1065,3,8,3,1,1,1,1,3,4,1,6,6
1066,1,4,1,1,1,3,1,2,1,1,4,7
1067,5,5,2,1,1,1,1,3,6,3,5,7
1068,5,5,2,1,1,1,1,3,6,3,5,7
1069,3,8,3,1,1,2,2,3,4,1,5,5
